Period End,Islamabad,Rawalpindi,Gujranwala,Sialkot,Lahore,Faisalabad,Sargodha,Multan,Bahawalpur,Karachi,Hyderabad,Sukkur,Larkana,Peshawar,Bannu,Quetta,Khuzdar,Pakistan
Weekly,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR 
06-Jun-2024,271.040000,271.050000,271.100000,271.210000,271.040000,271.100000,271.300000,271.110000,271.570000,271.050000,272.220000,271.400000,271.350000,271.040000,271,271,271.040000,271.210000
30-May-2024,274.910000,274.790000,275,275.080000,274.900000,274.900000,275.170000,274.930000,275.410000,274.920000,276.110000,274.900000,275.220000,274.910000,276.100000,274.900000,274.910000,275.120000
23-May-2024,274.910000,274.790000,275,275.080000,274.900000,274.900000,275.170000,274.930000,275.410000,274.920000,276.110000,274.900000,275.220000,274.910000,276.100000,274.900000,274.910000,275.120000
16-May-2024,274.910000,274.790000,275,275.080000,274.900000,274.900000,275.170000,274.930000,275.410000,274.920000,276.110000,274.900000,275.220000,274.910000,276.100000,274.900000,274.910000,275.120000
09-May-2024,282.750000,282.820000,282.800000,282.980000,282.800000,282.800000,283.070000,282.700000,283.290000,282.800000,284.020000,282.800000,283.120000,282.800000,284,282.800000,282.800000,283.010000
02-May-2024,282.750000,282.820000,282.800000,282.980000,282.800000,282.800000,283.070000,282.700000,283.290000,282.800000,284.020000,282.800000,283.120000,282.800000,284,282.800000,282.800000,283.010000
25-Apr-2024,291.210000,291.200000,291.200000,291.380000,291.210000,291.200000,291.470000,291.260000,291.690000,291.200000,292.520000,291.200000,291.520000,291.210000,292.400000,291.200000,291.210000,291.430000
18-Apr-2024,291.210000,291.200000,291.200000,291.380000,291.210000,291.200000,291.470000,291.260000,291.690000,291.200000,292.520000,291.200000,291.520000,291.210000,292.400000,291.200000,291.210000,291.430000
04-Apr-2024,283.070000,283.060000,283.100000,283.250000,283.070000,283.100000,283.340000,283.130000,283.570000,283.060000,284.390000,283.100000,283.390000,283.070000,284.300000,283,283.070000,283.300000
28-Mar-2024,286.400000,286.420000,286.400000,286.570000,286.380000,286.300000,286.660000,286.490000,286.880000,286.380000,287.760000,287.400000,286.710000,286.400000,287.600000,286.300000,286.400000,286.670000
21-Mar-2024,286.400000,286.420000,286.400000,286.570000,286.380000,286.300000,286.660000,286.490000,286.880000,286.380000,287.760000,287.400000,286.710000,286.400000,287.600000,286.300000,286.400000,286.670000
14-Mar-2024,288.150000,288.150000,288.200000,288.330000,288.150000,288.100000,288.420000,288.190000,288.650000,288.140000,289.340000,288.200000,288.470000,288.150000,289.820000,288.100000,288.170000,288.400000
07-Mar-2024,288.150000,288.150000,288.200000,288.330000,288.150000,288.100000,288.420000,288.190000,288.650000,288.140000,289.340000,288.200000,288.470000,288.150000,289.820000,288.100000,288.170000,288.400000
29-Feb-2024,288.150000,288.150000,288.200000,288.330000,288.150000,288.100000,288.420000,288.190000,288.650000,288.140000,289.340000,288.200000,288.470000,288.150000,289.820000,288.100000,288.150000,288.390000
22-Feb-2024,288.150000,288.150000,288.200000,288.330000,288.150000,288.100000,288.420000,288.190000,288.650000,288.140000,289.340000,288.200000,288.470000,288.150000,289.820000,288.100000,288.150000,288.390000
15-Feb-2024,279.780000,279.810000,279.800000,279.950000,279.780000,279.700000,280.040000,279.820000,280.270000,279.770000,280.960000,279.800000,280.090000,279.780000,280,279.600000,279.780000,279.930000
01-Feb-2024,279.780000,279.810000,279.800000,279.950000,279.780000,279.700000,280.040000,279.820000,280.270000,279.770000,280.960000,279.800000,280.090000,279.780000,280,279.600000,279.780000,279.930000
25-Jan-2024,277.050000,277.070000,277.100000,277.230000,277.050000,277.100000,277.320000,277.100000,277.660000,277.040000,278.250000,277.100000,277.370000,277.100000,278.300000,277.020000,277.050000,277.290000
18-Jan-2024,277.050000,277.070000,277.100000,277.230000,277.050000,277.100000,277.320000,277.100000,277.660000,277.040000,278.250000,277.100000,277.370000,277.100000,278.300000,277.020000,277.050000,277.290000
11-Jan-2024,277.050000,277.070000,277.100000,277.230000,277.050000,277.100000,277.320000,277.100000,277.660000,277.040000,278.250000,277.100000,277.370000,277.100000,278.300000,277.020000,277.050000,277.290000
04-Jan-2024,277.050000,277.070000,277.100000,277.230000,277.050000,277.100000,277.320000,277.100000,277.660000,277.040000,278.250000,277.100000,277.370000,277.100000,278.300000,277.020000,277.050000,277.290000
28-Dec-2023,277.050000,277.070000,277.100000,277.230000,277.050000,277.100000,277.320000,277.100000,277.660000,277.040000,278.250000,277.100000,277.370000,277.100000,278.300000,277.020000,277.050000,277.290000
21-Dec-2023,277.050000,277.070000,277.100000,277.230000,277.050000,277.100000,277.320000,277.100000,277.660000,277.040000,278.250000,277.100000,277.370000,277.100000,278.300000,277.020000,277.050000,277.290000
14-Dec-2023,290.560000,290.580000,290.600000,290.740000,290.560000,291.500000,291.600000,290.690000,291.070000,290.550000,291.790000,290.600000,290.880000,290.600000,291.800000,290.500000,290.560000,290.890000
07-Dec-2023,290.560000,290.580000,290.600000,290.740000,290.560000,291.500000,291.600000,290.690000,291.070000,290.550000,291.790000,290.600000,290.880000,290.600000,291.800000,290.500000,290.560000,290.890000
30-Nov-2023,297.530000,297.560000,297.600000,297.750000,297.570000,297.500000,297.840000,297.500000,298.080000,297.560000,298.820000,297.600000,297.890000,297.560000,298.800000,297.510000,297.570000,297.780000
23-Nov-2023,297.530000,297.560000,297.600000,297.750000,297.570000,297.500000,297.840000,297.500000,298.080000,297.560000,298.820000,297.600000,297.890000,297.560000,298.800000,297.510000,297.570000,297.780000
16-Nov-2023,297.530000,297.560000,297.600000,297.750000,297.570000,297.500000,297.840000,297.500000,298.080000,297.560000,298.820000,297.600000,297.890000,297.560000,298.800000,297.510000,297.570000,297.780000
08-Nov-2023,304.060000,304.050000,304.100000,304.240000,304.060000,304.200000,304.340000,304.070000,304.580000,304.050000,305.330000,304.200000,304.590000,304.060000,305.300000,304,304.060000,304.310000
02-Nov-2023,304.060000,304.050000,304.100000,304.240000,304.060000,304.200000,304.340000,304.070000,304.580000,304.050000,305.330000,304.200000,304.590000,304.060000,305.300000,304,304.060000,304.310000
26-Oct-2023,304.060000,304.050000,304.100000,304.240000,304.060000,304.200000,304.340000,304.070000,304.580000,304.050000,305.330000,304.200000,304.590000,304.060000,305.300000,304,304.060000,304.310000
19-Oct-2023,304.060000,304.050000,304.100000,304.240000,304.060000,304.200000,304.340000,304.070000,304.580000,304.050000,305.330000,304.200000,304.590000,304.060000,305.300000,304,304.060000,304.310000
12-Oct-2023,319.020000,318.990000,319,319.200000,319.020000,319,319.400000,319.050000,319.510000,319.030000,320.240000,319,319.340000,319,320.300000,318.900000,319.020000,319.240000
05-Oct-2023,319.020000,318.990000,319,319.200000,319.020000,319,319.400000,319.050000,319.510000,319.030000,320.240000,319,319.340000,319,320.300000,318.900000,319.020000,319.240000
27-Sep-2023,330,329.990000,330,330.170000,330,330,330.260000,330.060000,330.480000,330,331.200000,330,330.310000,330,331.300000,329.900000,330,330.220000
21-Sep-2023,330,329.990000,330,330.170000,330,330,330.260000,330.060000,330.480000,330,331.200000,330,330.310000,330,331.300000,329.900000,330,330.220000
14-Sep-2023,312.630000,312.600000,312.700000,312.800000,312.630000,312.620000,312.890000,312.640000,313.080000,312.630000,313.740000,313.400000,312.930000,312.600000,314,312.540000,312.630000,312.890000
07-Sep-2023,312.630000,312.600000,312.700000,312.800000,312.630000,312.620000,312.890000,312.640000,313.080000,312.630000,313.740000,313.400000,312.930000,312.600000,314,312.540000,312.630000,312.890000
31-Aug-2023,294.170000,294.150000,294.200000,294.330000,294.170000,294.080000,294.410000,294.170000,294.590000,294.160000,295.240000,294.400000,294.460000,294.210000,295.600000,294.100000,294.170000,294.390000
24-Aug-2023,294.170000,294.150000,294.200000,294.330000,294.170000,294.080000,294.410000,294.170000,294.590000,294.160000,295.240000,294.400000,294.460000,294.210000,295.600000,294.100000,294.170000,294.390000
17-Aug-2023,294.170000,294.150000,294.200000,294.330000,294.170000,294.080000,294.410000,294.170000,294.590000,294.160000,295.240000,294.400000,294.460000,294.210000,295.600000,294.100000,294.170000,294.390000
10-Aug-2023,274.140000,274.140000,274.200000,274.290000,274.140000,274.100000,274.390000,274.130000,274.570000,274.130000,275.210000,274.800000,274.420000,274.100000,275.600000,274.100000,274.150000,274.390000
03-Aug-2023,274.140000,274.140000,274.200000,274.290000,274.140000,274.100000,274.390000,274.130000,274.570000,274.130000,275.210000,274.800000,274.420000,274.100000,275.600000,274.100000,274.150000,274.390000
26-Jul-2023,254.250000,254.430000,254.300000,254.410000,254.200000,254.200000,254.480000,254.430000,254.720000,254.250000,255.320000,254.530000,254.530000,254.300000,255.700000,254.200000,254.250000,254.500000
20-Jul-2023,254.250000,254.430000,254.300000,254.410000,254.200000,254.200000,254.480000,254.430000,254.720000,254.250000,255.320000,254.530000,254.530000,254.300000,255.700000,254.200000,254.250000,254.500000
13-Jul-2023,261.240000,261.430000,261.300000,261.390000,261.360000,261.230000,261.480000,261.260000,261.770000,261.240000,262.310000,261.200000,261.500000,261.200000,261.300000,261.200000,261.290000,261.390000
06-Jul-2023,261.240000,261.430000,261.300000,261.390000,261.360000,261.230000,261.480000,261.260000,261.770000,261.240000,262.310000,261.200000,261.500000,261.200000,261.300000,261.200000,261.290000,261.390000
22-Jun-2023,253.750000,253.760000,253.700000,253.900000,253.780000,253.700000,253.980000,253.790000,254.210000,253.740000,254.820000,253.800000,254.100000,253.750000,253.800000,253.700000,253.790000,253.890000
15-Jun-2023,253.750000,253.760000,253.700000,253.900000,253.780000,253.700000,253.980000,253.790000,254.210000,253.740000,254.820000,253.800000,254.100000,253.750000,253.800000,253.700000,253.790000,253.890000
08-Jun-2023,253.750000,253.760000,253.700000,253.900000,253.780000,253.700000,253.980000,253.790000,254.210000,253.740000,254.820000,253.800000,254.100000,253.750000,253.800000,253.700000,253.790000,253.890000
01-Jun-2023,253.750000,253.760000,253.700000,253.900000,253.780000,253.700000,253.980000,253.790000,254.210000,253.740000,254.820000,253.800000,254.100000,253.750000,253.800000,253.700000,253.790000,253.890000
25-May-2023,258.780000,258.740000,258.800000,258.950000,258.780000,258.700000,259.040000,258.800000,259.250000,258.790000,259.910000,258.800000,259.100000,258.780000,258.800000,258.700000,258.790000,258.910000
18-May-2023,258.780000,258.740000,258.800000,258.950000,258.780000,258.700000,259.040000,258.800000,259.250000,258.790000,259.910000,258.800000,259.100000,258.780000,258.800000,258.700000,258.790000,258.910000
11-May-2023,288.790000,288.760000,288.800000,288.960000,288.800000,288.700000,289.040000,288.780000,289.250000,288.790000,289.920000,288.800000,289.100000,288.750000,288.800000,288.700000,288.790000,288.910000
04-May-2023,288.790000,288.760000,288.800000,288.960000,288.800000,288.700000,289.040000,288.780000,289.250000,288.790000,289.920000,288.800000,289.100000,288.750000,288.800000,288.700000,288.790000,288.910000
27-Apr-2023,293.770000,293.730000,293.800000,294.430000,293.800000,293.700000,294.020000,293.590000,294.220000,293.770000,294.850000,293.800000,294.100000,293.750000,293.800000,293.700000,293.770000,293.920000
19-Apr-2023,293.770000,293.730000,293.800000,294.430000,293.800000,293.700000,294.020000,293.590000,294.220000,293.770000,294.850000,293.800000,294.100000,293.750000,293.800000,293.700000,293.770000,293.920000
13-Apr-2023,293.770000,293.730000,293.800000,294.430000,293.800000,293.700000,294.020000,293.590000,294.220000,293.770000,294.850000,293.800000,294.100000,293.750000,293.800000,293.700000,293.770000,293.920000
06-Apr-2023,293.770000,293.730000,293.800000,294.430000,293.800000,293.700000,294.020000,293.590000,294.220000,293.770000,294.850000,293.800000,294.100000,293.750000,293.800000,293.700000,293.770000,293.920000
30-Mar-2023,293.770000,293.730000,293.800000,294.430000,293.800000,293.700000,294.020000,293.590000,294.220000,293.770000,294.850000,293.800000,294.100000,293.750000,293.800000,293.700000,293.770000,293.920000
22-Mar-2023,293.770000,293.730000,293.800000,294.430000,293.800000,293.700000,294.020000,293.590000,294.220000,293.770000,294.850000,293.800000,294.100000,293.750000,293.800000,293.700000,293.770000,293.920000
16-Mar-2023,293.770000,293.730000,293.800000,294.430000,293.800000,293.700000,294.020000,293.590000,294.220000,293.770000,294.850000,293.800000,294.100000,293.750000,293.800000,293.700000,293.770000,293.920000
09-Mar-2023,280.750000,280.710000,280.800000,280.850000,280.750000,280.700000,280.990000,280.740000,281.080000,280.750000,281.630000,280.700000,281.100000,280.720000,280.750000,280.700000,280.750000,280.850000
02-Mar-2023,280.750000,280.710000,280.800000,280.850000,280.750000,280.700000,280.990000,280.740000,281.080000,280.750000,281.630000,280.700000,281.100000,280.720000,280.750000,280.700000,280.750000,280.850000
23-Feb-2023,280.750000,280.710000,280.800000,280.850000,280.750000,280.700000,280.990000,280.740000,281.080000,280.750000,281.630000,280.700000,281.100000,280.720000,280.750000,280.700000,280.750000,280.850000
16-Feb-2023,280.750000,280.710000,280.800000,280.850000,280.750000,280.700000,280.990000,280.740000,281.080000,280.750000,281.630000,280.700000,281.100000,280.720000,280.750000,280.700000,280.750000,280.850000
09-Feb-2023,263.500000,263.500000,263.500000,264.150000,263.500000,263.500000,263.740000,263.570000,263.850000,263.500000,264.520000,263.500000,263.800000,263.500000,265,263.500000,263.500000,263.740000
02-Feb-2023,263.500000,263.500000,263.500000,264.150000,263.500000,263.500000,263.740000,263.570000,263.850000,263.500000,264.520000,263.500000,263.800000,263.500000,265,263.500000,263.500000,263.740000
26-Jan-2023,228.510000,228.510000,228.500000,229.160000,228.510000,228.500000,228.740000,228.360000,228.910000,228.510000,229.540000,228.600000,228.800000,228.510000,230,228.500000,228.510000,228.740000
19-Jan-2023,228.510000,228.510000,228.500000,229.160000,228.510000,228.500000,228.740000,228.360000,228.910000,228.510000,229.540000,228.600000,228.800000,228.510000,230,228.500000,228.510000,228.740000
12-Jan-2023,228.510000,228.510000,228.500000,229.160000,228.510000,228.500000,228.740000,228.360000,228.910000,228.510000,229.540000,228.600000,228.800000,228.510000,230,228.500000,228.510000,228.740000
05-Jan-2023,228.510000,228.510000,228.500000,229.160000,228.510000,228.500000,228.740000,228.360000,228.910000,228.510000,229.540000,228.600000,228.800000,228.510000,230,228.500000,228.510000,228.740000
29-Dec-2022,228.510000,228.510000,228.500000,229.160000,228.510000,228.500000,228.740000,228.360000,228.910000,228.510000,229.540000,228.600000,228.800000,228.510000,230,228.500000,228.510000,228.740000
22-Dec-2022,228.510000,228.510000,228.500000,229.160000,228.510000,228.500000,228.740000,228.360000,228.910000,228.510000,229.540000,228.600000,228.800000,228.510000,230,228.500000,228.510000,228.740000
15-Dec-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
08-Dec-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
01-Dec-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
24-Nov-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
17-Nov-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
10-Nov-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
03-Nov-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
27-Oct-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
20-Oct-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
13-Oct-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
06-Oct-2022,236.030000,236.010000,236.100000,236.680000,236.030000,236,236.260000,236.010000,236.430000,236.030000,237.050000,236,236.300000,236.100000,238.300000,236,236.030000,236.310000
29-Sep-2022,248.150000,248.130000,248.200000,248.810000,248.150000,248.100000,248.390000,248.180000,248.590000,248.160000,249.210000,248.150000,248.900000,248.150000,249.490000,247.910000,248.160000,248.400000
22-Sep-2022,248.150000,248.130000,248.200000,248.810000,248.150000,248.100000,248.390000,248.180000,248.590000,248.160000,249.210000,248.150000,248.900000,248.150000,249.490000,247.910000,248.160000,248.400000
15-Sep-2022,248.150000,248.130000,248.200000,248.810000,248.150000,248.100000,248.390000,248.180000,248.590000,248.160000,249.210000,248.150000,248.900000,248.150000,249.490000,247.910000,248.160000,248.400000
08-Sep-2022,248.150000,248.130000,248.200000,248.810000,248.150000,248.100000,248.390000,248.180000,248.590000,248.160000,249.210000,248.150000,248.900000,248.150000,249.490000,247.910000,248.160000,248.400000
01-Sep-2022,248.150000,248.130000,248.200000,248.810000,248.150000,248.100000,248.390000,248.180000,248.590000,248.160000,249.210000,248.150000,248.900000,248.150000,249.490000,247.910000,248.160000,248.400000
25-Aug-2022,245.160000,245.120000,245.200000,245.800000,245.090000,245.100000,245.900000,245.160000,245.550000,245.160000,246.020000,245.150000,245.500000,245.160000,247.900000,244.920000,245.160000,245.470000
18-Aug-2022,245.160000,245.120000,245.200000,245.800000,245.090000,245.100000,245.900000,245.160000,245.550000,245.160000,246.020000,245.150000,245.500000,245.160000,247.900000,244.920000,245.160000,245.470000
11-Aug-2022,245.620000,245.600000,245.600000,246.250000,245.600000,245.600000,246.400000,245.680000,246,245.630000,246.560000,245.620000,245.900000,245.620000,247.910000,245.430000,245.620000,245.920000
04-Aug-2022,245.620000,245.600000,245.600000,246.250000,245.600000,245.600000,246.400000,245.680000,246,245.630000,246.560000,245.620000,245.900000,245.620000,247.910000,245.430000,245.620000,245.920000
28-Jul-2022,236.640000,236.640000,236.700000,236.800000,236.800000,236.650000,237.400000,236.710000,237.360000,236.670000,237.620000,236.700000,236.900000,236.660000,238.960000,236.480000,236.650000,236.960000
21-Jul-2022,236.640000,236.640000,236.700000,236.800000,236.800000,236.650000,237.400000,236.710000,237.360000,236.670000,237.620000,236.700000,236.900000,236.660000,238.960000,236.480000,236.650000,236.960000
14-Jul-2022,277.180000,277.180000,277.200000,277.670000,277.300000,277.900000,277.700000,277.210000,277.480000,277.190000,278.120000,277.200000,277.900000,277.180000,279.500000,277.020000,277.100000,277.530000
06-Jul-2022,277.180000,277.180000,277.200000,277.670000,277.300000,277.900000,277.700000,277.210000,277.480000,277.190000,278.120000,277.200000,277.900000,277.180000,279.500000,277.020000,277.100000,277.530000
30-Jun-2022,263.870000,263.840000,263.900000,264.490000,264.960000,263.800000,264.050000,263.740000,264.150000,263.880000,264.630000,263.800000,264,263.870000,266.270000,263.790000,263.870000,264.170000
23-Jun-2022,263.870000,263.840000,263.900000,264.490000,264.960000,263.800000,264.050000,263.740000,264.150000,263.880000,264.630000,263.800000,264,263.870000,266.270000,263.790000,263.870000,264.170000
16-Jun-2022,263.870000,263.840000,263.900000,264.490000,264.960000,263.800000,264.050000,263.740000,264.150000,263.880000,264.630000,263.800000,264,263.870000,266.270000,263.790000,263.870000,264.170000
09-Jun-2022,204.700000,204.680000,204.700000,205.280000,204.600000,204.600000,204.840000,204.670000,204.920000,204.660000,205.430000,204.760000,204.900000,204.670000,207.110000,204.630000,204.670000,204.930000
02-Jun-2022,174.670000,174.660000,174.600000,174.700000,174.700000,174.600000,174.840000,174.650000,174.900000,174.680000,175.430000,174.600000,174.900000,174.630000,177.110000,174.630000,174.630000,174.880000
26-May-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
19-May-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
12-May-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
28-Apr-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
21-Apr-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
14-Apr-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
07-Apr-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
31-Mar-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
24-Mar-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
17-Mar-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
10-Mar-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
03-Mar-2022,144.640000,144.650000,144.600000,145.250000,144.630000,144.680000,144.790000,144.610000,144.900000,144.650000,145.350000,144.600000,144.900000,144.620000,147.110000,144.630000,144.650000,144.900000
24-Feb-2022,154.630000,154.760000,154.600000,155.230000,154.630000,154.100000,154.790000,154.620000,154.900000,154.640000,155.290000,154.600000,154.900000,154.600000,157.110000,154.630000,154.630000,154.860000
17-Feb-2022,154.630000,154.760000,154.600000,155.230000,154.630000,154.100000,154.790000,154.620000,154.900000,154.640000,155.290000,154.600000,154.900000,154.600000,157.110000,154.630000,154.630000,154.860000
10-Feb-2022,145.110000,145.120000,145.200000,145.720000,145.100000,145.100000,145.290000,145.130000,145.400000,145.130000,145.780000,145.100000,145.400000,145.120000,147.580000,145.100000,145.120000,145.380000
03-Feb-2022,145.110000,145.120000,145.200000,145.720000,145.100000,145.100000,145.290000,145.130000,145.400000,145.130000,145.780000,145.100000,145.400000,145.120000,147.580000,145.100000,145.120000,145.380000
27-Jan-2022,145.110000,145.120000,145.200000,145.720000,145.100000,145.100000,145.290000,145.130000,145.400000,145.130000,145.780000,145.100000,145.400000,145.120000,147.580000,145.100000,145.120000,145.380000
20-Jan-2022,145.110000,145.120000,145.200000,145.720000,145.100000,145.100000,145.290000,145.130000,145.400000,145.130000,145.780000,145.100000,145.400000,145.120000,147.580000,145.100000,145.120000,145.380000
13-Jan-2022,142.110000,142.130000,142.200000,142.720000,142.120000,142.160000,142.280000,142.140000,142.440000,142.120000,142.920000,142.100000,142.400000,142.120000,144.580000,142.130000,142.120000,142.400000
06-Jan-2022,142.110000,142.130000,142.200000,142.720000,142.120000,142.160000,142.280000,142.140000,142.440000,142.120000,142.920000,142.100000,142.400000,142.120000,144.580000,142.130000,142.120000,142.400000
